SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE_x,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_x,AMT_ANNUITY_x,AMT_GOODS_PRICE_x,NAME_TYPE_SUITE_x,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OCCUPATION_TYPE,CNT_FAM_MEMBERS,ORGANIZATION_TYPE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,SK_ID_PREV,NAME_CONTRACT_TYPE_y,AMT_ANNUITY_y,AMT_APPLICATION,AMT_CREDIT_y,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE_y,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE_y,NAME_CLIENT_TYPE,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
156293,0,Cash loans,F,N,Y,1,112500.0,508495.5,21672.0,454500.0,Unaccompanied,Commercial associate,Higher education,Single / not married,With parents,0.0228,10663,1692,5210,3318,Sales staff,2.0,Business Entity Type 3,4.0,0.0,4.0,0.0,792.0,0.0,0.0,0.0,0.0,0.0,3.0,1870629,Revolving loans,13500.0,0.0,270000.0,,11232.0,,,,XAP,Approved,792,XNA,XAP,,Repeater,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-787.0,-744.0,365243.0,365243.0,365243.0,0.0
156297,0,Cash loans,M,N,N,0,234000.0,441931.5,31558.5,409500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.018801,24814,365243,4952,4575,Laborers,2.0,XNA,0.0,0.0,0.0,0.0,3477.0,0.0,0.0,0.0,0.0,0.0,0.0,1366665,Cash loans,67763.565,900000.0,939204.0,,900000.0,,,,XNA,Approved,1160,Cash through the bank,XAP,Unaccompanied,Refreshed,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-1130.0,-620.0,-830.0,-816.0,1.0
156311,0,Cash loans,M,Y,Y,0,112500.0,855000.0,68683.5,855000.0,"Spouse, partner",Working,Higher education,Married,House / apartment,0.028663,15123,2415,4577,4533,Security staff,2.0,Kindergarten,5.0,1.0,5.0,1.0,843.0,0.0,0.0,0.0,1.0,0.0,1.0,2647753,Consumer loans,3907.62,18335.475,14665.5,3669.975,18335.475,0.217989248,,,XAP,Approved,843,Cash through the bank,XAP,,Refreshed,POS,XNA,Country-wide,25,Connectivity,4.0,middle,POS mobile without interest,365243.0,-808.0,-718.0,-718.0,-715.0,0.0
156323,0,Cash loans,F,N,Y,3,76500.0,101880.0,6763.5,90000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019689,10820,3730,805,2351,Sales staff,5.0,Self-employed,3.0,2.0,3.0,2.0,251.0,0.0,0.0,0.0,0.0,0.0,6.0,2434889,Consumer loans,6651.54,30186.0,31981.5,3150.0,30186.0,0.097651292,,,XAP,Refused,1274,Cash through the bank,LIMIT,Family,Repeater,POS,XNA,Country-wide,40,Connectivity,6.0,high,POS mobile with interest,,,,,,
156335,0,Cash loans,F,N,Y,0,270000.0,280170.0,27423.0,247500.0,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,0.01885,21419,3613,8830,4969,Accountants,1.0,Construction,0.0,0.0,0.0,0.0,1798.0,0.0,0.0,0.0,1.0,0.0,3.0,1354541,Consumer loans,24015.825,124461.0,124461.0,0.0,124461.0,0.0,,,XAP,Approved,58,Cash through the bank,XAP,Unaccompanied,Repeater,POS,XNA,Country-wide,584,Consumer electronics,6.0,middle,POS household with interest,365243.0,-28.0,122.0,365243.0,365243.0,0.0
156335,0,Cash loans,F,N,Y,0,270000.0,280170.0,27423.0,247500.0,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,0.01885,21419,3613,8830,4969,Accountants,1.0,Construction,0.0,0.0,0.0,0.0,1798.0,0.0,0.0,0.0,1.0,0.0,3.0,2572394,Consumer loans,16656.12,110250.0,104953.5,11025.0,110250.0,0.103529769,,,XAP,Approved,2628,Cash through the bank,XAP,,Repeater,POS,XNA,Stone,18,Clothing,7.0,middle,POS industry without interest,365243.0,-2594.0,-2414.0,-2414.0,-2409.0,1.0
156335,0,Cash loans,F,N,Y,0,270000.0,280170.0,27423.0,247500.0,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,0.01885,21419,3613,8830,4969,Accountants,1.0,Construction,0.0,0.0,0.0,0.0,1798.0,0.0,0.0,0.0,1.0,0.0,3.0,1975505,Cash loans,40739.715,652010.13,696762.63,,652010.13,,,,XNA,Approved,948,Cash through the bank,XAP,Unaccompanied,Repeater,Cash,x-sell,Credit and cash offices,0,XNA,24.0,middle,Cash Street: middle,365243.0,-918.0,-228.0,-738.0,-736.0,1.0
156337,0,Cash loans,F,N,Y,0,135000.0,422235.0,25645.5,364500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.015221,18879,9521,9986,2424,Cleaning staff,2.0,School,0.0,0.0,0.0,0.0,969.0,0.0,0.0,0.0,0.0,0.0,2.0,1233482,Consumer loans,2212.965,17595.0,21906.0,0.0,17595.0,0.0,,,XAP,Approved,969,Cash through the bank,XAP,Unaccompanied,Refreshed,POS,XNA,Stone,20,Construction,12.0,middle,POS household with interest,365243.0,-938.0,-608.0,-638.0,-631.0,0.0
156337,0,Cash loans,F,N,Y,0,135000.0,422235.0,25645.5,364500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.015221,18879,9521,9986,2424,Cleaning staff,2.0,School,0.0,0.0,0.0,0.0,969.0,0.0,0.0,0.0,0.0,0.0,2.0,2416372,Cash loans,12880.485,225000.0,284400.0,,225000.0,,,,XNA,Approved,517,Cash through the bank,XAP,,Repeater,Cash,x-sell,AP+ (Cash loan),4,XNA,48.0,middle,Cash X-Sell: middle,365243.0,-487.0,923.0,365243.0,365243.0,1.0
156341,0,Cash loans,F,N,Y,0,135000.0,296280.0,17136.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018801,18856,5326,11584,2408,Laborers,2.0,Housing,3.0,0.0,3.0,0.0,1608.0,0.0,0.0,0.0,1.0,0.0,3.0,2841852,Cash loans,9825.39,117000.0,153594.0,,117000.0,,,,XNA,Approved,761,Cash through the bank,XAP,,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-731.0,-41.0,-671.0,-669.0,1.0
156350,0,Cash loans,F,N,Y,3,45000.0,545040.0,26640.0,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.015221,10953,818,5209,2945,Laborers,5.0,Self-employed,4.0,0.0,4.0,0.0,841.0,0.0,0.0,0.0,0.0,0.0,1.0,2388029,Consumer loans,5038.29,23636.475,18909.0,4727.475,23636.475,0.217826476,,,XAP,Approved,841,Cash through the bank,XAP,,New,POS,XNA,Country-wide,5,Connectivity,4.0,middle,POS mobile without interest,365243.0,-806.0,-716.0,-746.0,-736.0,0.0
156351,0,Cash loans,M,N,Y,0,157500.0,400500.0,31122.0,400500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.020713,16750,5025,2539,296,Laborers,2.0,Security Ministries,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2354395,Consumer loans,5199.75,27000.0,25501.5,2700.0,27000.0,0.104269115,,,XAP,Approved,1891,XNA,XAP,Unaccompanied,Repeater,POS,XNA,Stone,144,Connectivity,6.0,high,POS mobile with interest,365243.0,-1845.0,-1695.0,-1695.0,-1691.0,0.0
156354,0,Cash loans,F,N,Y,1,315000.0,808650.0,23773.5,675000.0,Family,State servant,Higher education,Married,House / apartment,0.0105,15831,2068,6589,4886,Accountants,3.0,Government,0.0,0.0,0.0,0.0,1197.0,0.0,0.0,0.0,0.0,2.0,0.0,1146720,Revolving loans,11250.0,0.0,0.0,,11232.0,,,,XAP,Canceled,97,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Card Street,,,,,,
156359,0,Cash loans,M,N,N,1,202500.0,942300.0,30528.0,675000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.019689,15854,4162,1403,3948,Laborers,3.0,Business Entity Type 2,0.0,0.0,0.0,0.0,1560.0,0.0,0.0,0.0,0.0,0.0,4.0,1234334,Revolving loans,2250.0,45000.0,45000.0,,45000.0,,,,XAP,Approved,245,XNA,XAP,Unaccompanied,Repeater,Cards,walk-in,Credit and cash offices,0,XNA,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
156381,1,Cash loans,F,N,Y,0,135000.0,536917.5,25830.0,463500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.022625,19400,4305,5565,2944,Core staff,2.0,Military,1.0,0.0,1.0,0.0,2119.0,0.0,0.0,0.0,1.0,0.0,5.0,1818177,Cash loans,16229.565,180000.0,203760.0,,180000.0,,,,XNA,Approved,1140,Cash through the bank,XAP,Unaccompanied,Repeater,Cash,walk-in,Country-wide,40,Connectivity,24.0,high,Cash Street: high,365243.0,-1110.0,-420.0,-1050.0,-1045.0,1.0
156381,1,Cash loans,F,N,Y,0,135000.0,536917.5,25830.0,463500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.022625,19400,4305,5565,2944,Core staff,2.0,Military,1.0,0.0,1.0,0.0,2119.0,0.0,0.0,0.0,1.0,0.0,5.0,2367819,Consumer loans,11250.0,23310.0,23310.0,0.0,23310.0,0.0,,,XAP,Refused,863,Cash through the bank,XNA,,Repeater,XNA,XNA,Country-wide,50,Connectivity,16.0,XNA,POS mobile with interest,,,,,,
156388,0,Cash loans,F,N,N,0,121500.0,544491.0,17563.5,454500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.031329,10658,1289,10658,2503,Managers,2.0,Kindergarten,0.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,1.0,1026736,Cash loans,5841.945,63000.0,83731.5,,63000.0,,,,XNA,Approved,319,Cash through the bank,XAP,,Refreshed,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,high,Cash X-Sell: high,365243.0,-289.0,401.0,-109.0,-101.0,1.0
156395,0,Cash loans,F,N,Y,0,180000.0,548770.5,21762.0,490500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.006233,18360,9980,10785,1911,Waiters/barmen staff,2.0,Medicine,0.0,0.0,0.0,0.0,837.0,0.0,0.0,0.0,0.0,0.0,3.0,2347418,Cash loans,33100.92,337500.0,360891.0,,337500.0,,,,XNA,Approved,837,Cash through the bank,XAP,Unaccompanied,New,Cash,walk-in,AP+ (Cash loan),10,XNA,18.0,high,Cash Street: high,365243.0,-807.0,-297.0,-477.0,-472.0,1.0
156399,0,Cash loans,M,Y,Y,1,157500.0,675000.0,32602.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,15310,3941,805,3347,Core staff,3.0,Self-employed,1.0,0.0,1.0,0.0,2212.0,0.0,0.0,0.0,0.0,0.0,3.0,1383840,Consumer loans,16722.27,202842.0,228946.5,0.0,202842.0,0.0,,,XAP,Approved,388,Cash through the bank,XAP,Family,Refreshed,POS,XNA,Country-wide,1100,Consumer electronics,18.0,middle,POS household with interest,365243.0,-357.0,153.0,-207.0,-200.0,0.0
156401,0,Cash loans,F,N,Y,1,225000.0,640080.0,31261.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007114,14391,2447,2560,4653,Laborers,3.0,Other,3.0,0.0,3.0,0.0,1321.0,0.0,0.0,0.0,1.0,0.0,4.0,1157922,Consumer loans,14260.995,64039.5,53032.5,12811.5,64039.5,0.211908271,,,XAP,Approved,978,Cash through the bank,XAP,Unaccompanied,Repeater,POS,XNA,Country-wide,60,Connectivity,4.0,middle,POS mobile without interest,365243.0,-947.0,-857.0,-857.0,-850.0,0.0
156408,0,Cash loans,M,N,Y,1,225000.0,432567.0,19183.5,328500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.04622,15737,1845,7771,4576,Laborers,3.0,Business Entity Type 3,2.0,0.0,2.0,0.0,1429.0,0.0,0.0,0.0,0.0,0.0,4.0,2766182,Revolving loans,9000.0,0.0,180000.0,,11232.0,,,,XAP,Approved,2540,XNA,XAP,,Repeater,Cards,x-sell,Country-wide,60,Connectivity,0.0,XNA,Card Street,-2534.0,-2485.0,365243.0,-1208.0,365243.0,0.0
156436,0,Cash loans,F,N,Y,0,81000.0,345510.0,17770.5,247500.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.00733,15426,2885,8202,5005,Sales staff,2.0,Self-employed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1210334,Cash loans,10907.775,135000.0,176157.0,,135000.0,,,,XNA,Approved,672,Cash through the bank,XAP,,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-642.0,48.0,365243.0,365243.0,1.0
156462,0,Cash loans,M,N,N,1,270000.0,723604.5,57168.0,670500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006852,9483,2701,2272,2177,Laborers,3.0,Construction,1.0,1.0,1.0,1.0,692.0,0.0,0.0,0.0,0.0,0.0,2.0,1689616,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,135,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
156487,0,Cash loans,F,N,Y,0,103500.0,675000.0,19737.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.011703,19692,3097,5611,3224,Sales staff,2.0,Self-employed,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,1.0,1976399,Revolving loans,9000.0,0.0,180000.0,,11232.0,,,,XAP,Approved,2471,XNA,XAP,,Repeater,Cards,x-sell,Country-wide,3100,Consumer electronics,0.0,XNA,Card Street,-2470.0,-2427.0,365243.0,-1331.0,365243.0,0.0
156493,0,Cash loans,F,N,N,0,63000.0,225000.0,8482.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.008625,23590,365243,7278,3760,Laborers,2.0,XNA,0.0,0.0,0.0,0.0,2657.0,0.0,0.0,0.0,1.0,0.0,3.0,1902365,Cash loans,15321.15,180000.0,197820.0,,180000.0,,,,XNA,Refused,432,Cash through the bank,HC,,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,,,,,,
156502,0,Cash loans,F,N,Y,0,135000.0,1288350.0,37053.0,1125000.0,Family,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.030755,23344,3295,7025,3700,Laborers,1.0,Business Entity Type 3,2.0,0.0,2.0,0.0,2845.0,0.0,0.0,0.0,0.0,0.0,3.0,2582794,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,174,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
156515,0,Cash loans,M,N,N,0,450000.0,1350000.0,39474.0,1350000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.009334,16224,3275,523,5576,Managers,1.0,Construction,0.0,0.0,0.0,0.0,896.0,0.0,0.0,0.0,0.0,0.0,1.0,1937576,Cash loans,51465.195,810000.0,893398.5,,810000.0,,,,XNA,Approved,600,Cash through the bank,XAP,,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,high,Cash X-Sell: high,365243.0,-570.0,480.0,-540.0,-535.0,1.0
156522,0,Cash loans,M,Y,Y,0,157500.0,152820.0,16587.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00823,15007,538,7681,4425,Drivers,2.0,Transport: type 4,0.0,0.0,0.0,0.0,1788.0,0.0,0.0,0.0,0.0,1.0,5.0,1483204,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,211,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
156529,0,Cash loans,F,N,Y,0,112500.0,134316.0,13212.0,126000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00712,24983,365243,9297,4384,Laborers,2.0,XNA,0.0,0.0,0.0,0.0,1828.0,0.0,0.0,0.0,1.0,2.0,2.0,1462731,Consumer loans,2047.275,17860.5,17649.0,1800.0,17860.5,0.100795086,,,XAP,Approved,1828,Cash through the bank,XAP,Unaccompanied,Refreshed,POS,XNA,Country-wide,35,Connectivity,12.0,high,POS mobile with interest,365243.0,-1797.0,-1467.0,-1467.0,-1462.0,0.0
156531,0,Cash loans,F,Y,Y,0,355500.0,779688.0,33165.0,630000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.072508,19758,212,5235,2980,Sales staff,1.0,Self-employed,2.0,0.0,2.0,0.0,378.0,0.0,0.0,0.0,0.0,2.0,5.0,2742659,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,377,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
156541,0,Cash loans,F,N,Y,0,67500.0,352044.0,16542.0,247500.0,Family,Working,Secondary / secondary special,Married,Rented apartment,0.010276,17711,147,9899,1243,Medicine staff,2.0,Medicine,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,2.0,1.0,2668285,Revolving loans,2250.0,45000.0,45000.0,,45000.0,,,,XAP,Approved,197,XNA,XAP,Children,New,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,-178.0,-155.0,365243.0,365243.0,365243.0,0.0
156541,0,Cash loans,F,N,Y,0,67500.0,352044.0,16542.0,247500.0,Family,Working,Secondary / secondary special,Married,Rented apartment,0.010276,17711,147,9899,1243,Medicine staff,2.0,Medicine,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,2.0,1.0,2268452,Revolving loans,11250.0,0.0,0.0,,11232.0,,,,XAP,Canceled,197,XNA,XAP,,New,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Card Street,,,,,,
156557,0,Cash loans,F,N,Y,0,126000.0,127350.0,12726.0,112500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.014464,22212,2068,2332,4998,Medicine staff,1.0,Medicine,2.0,0.0,2.0,0.0,1975.0,0.0,0.0,0.0,0.0,2.0,3.0,1078476,Consumer loans,8933.175,77400.0,80118.0,4500.0,77400.0,0.057918045,,,XAP,Approved,1975,XNA,XAP,Family,New,POS,XNA,Stone,88,Furniture,12.0,high,POS industry with interest,365243.0,-1942.0,-1612.0,-1612.0,-1529.0,0.0
156558,0,Cash loans,F,N,Y,0,157500.0,239850.0,23494.5,225000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.005084,24394,365243,11077,3980,Laborers,2.0,XNA,1.0,0.0,1.0,0.0,1223.0,0.0,0.0,0.0,0.0,0.0,0.0,2444502,Consumer loans,29626.38,348525.0,313672.5,34852.5,348525.0,0.108909091,,,XAP,Approved,365,XNA,XAP,,Repeater,POS,XNA,Stone,24,Construction,12.0,low_normal,POS industry with interest,365243.0,-329.0,1.0,365243.0,365243.0,0.0
156566,0,Cash loans,M,N,Y,0,315000.0,545040.0,26640.0,450000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.007274,13215,1041,704,1644,Laborers,2.0,Construction,0.0,0.0,0.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0,1.0,1582438,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,166,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
156578,0,Cash loans,M,N,Y,2,225000.0,381528.0,22032.0,315000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0228,11118,797,5944,3794,Sales staff,4.0,Business Entity Type 3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1205060,Cash loans,20158.92,180000.0,191880.0,,180000.0,,,,XNA,Approved,1284,Cash through the bank,XAP,Family,Repeater,Cash,x-sell,AP+ (Cash loan),6,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-1254.0,-924.0,-1074.0,-1067.0,1.0
156585,0,Cash loans,M,Y,Y,0,360000.0,592560.0,35937.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010032,13681,1185,7469,3313,Drivers,2.0,Business Entity Type 1,0.0,0.0,0.0,0.0,1459.0,0.0,0.0,0.0,0.0,0.0,6.0,1505917,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,437,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
156585,0,Cash loans,M,Y,Y,0,360000.0,592560.0,35937.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010032,13681,1185,7469,3313,Drivers,2.0,Business Entity Type 1,0.0,0.0,0.0,0.0,1459.0,0.0,0.0,0.0,0.0,0.0,6.0,1606062,Revolving loans,11250.0,0.0,0.0,,11232.0,,,,XAP,Refused,341,XNA,HC,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Card Street,,,,,,
156585,0,Cash loans,M,Y,Y,0,360000.0,592560.0,35937.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010032,13681,1185,7469,3313,Drivers,2.0,Business Entity Type 1,0.0,0.0,0.0,0.0,1459.0,0.0,0.0,0.0,0.0,0.0,6.0,1504374,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,297,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
156596,0,Cash loans,F,N,N,0,112500.0,454500.0,14769.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.007305,22512,365243,10809,4818,Laborers,1.0,XNA,1.0,0.0,1.0,0.0,1483.0,0.0,0.0,0.0,0.0,0.0,3.0,2700936,Cash loans,6320.835,45000.0,54738.0,0.0,45000.0,0.0,,,XNA,Approved,1631,Cash through the bank,XAP,Unaccompanied,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,365243.0,-1601.0,-1271.0,-1271.0,-1263.0,1.0
156605,0,Cash loans,F,N,N,0,67500.0,306000.0,13608.0,306000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164,11140,1712,821,845,Laborers,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,3.0,2606460,Consumer loans,6019.2,54720.0,54720.0,0.0,54720.0,0.0,,,XAP,Approved,297,Cash through the bank,XAP,,Repeater,POS,XNA,Stone,200,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-265.0,5.0,-175.0,-167.0,0.0
156612,0,Revolving loans,F,N,N,0,292500.0,540000.0,27000.0,540000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,18965,3417,7887,2526,Sales staff,2.0,Self-employed,0.0,0.0,0.0,0.0,2299.0,0.0,0.0,0.0,0.0,0.0,1.0,1108666,Cash loans,59464.395,1575000.0,1705977.0,,1575000.0,,,,XNA,Approved,474,Cash through the bank,XAP,,Repeater,Cash,x-sell,AP+ (Cash loan),4,XNA,42.0,low_normal,Cash X-Sell: low,365243.0,-444.0,786.0,365243.0,365243.0,1.0
156626,0,Cash loans,F,Y,Y,0,180000.0,134775.0,9715.5,112500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,20603,365243,9451,4027,Laborers,2.0,XNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1057501,Consumer loans,10904.76,121320.0,103657.5,27000.0,121320.0,0.225057532,,,XAP,Approved,2120,Cash through the bank,XAP,"Spouse, partner",Repeater,POS,XNA,Stone,25,Consumer electronics,12.0,middle,POS household with interest,365243.0,-2089.0,-1759.0,-1759.0,-1755.0,0.0
156653,0,Cash loans,F,N,Y,0,112500.0,187704.0,10903.5,148500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,21422,365243,9490,4949,Laborers,2.0,XNA,2.0,0.0,2.0,0.0,1609.0,0.0,0.0,0.0,0.0,1.0,2.0,1646316,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,358,XNA,XAP,,Refreshed,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
156660,0,Cash loans,M,Y,Y,2,360000.0,761872.5,70006.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.014464,13052,5234,4556,5110,Drivers,4.0,Self-employed,1.0,0.0,1.0,0.0,1911.0,0.0,0.0,0.0,0.0,0.0,1.0,2548232,Cash loans,73962.945,1350000.0,1428408.0,,1350000.0,,,,Repairs,Canceled,310,Cash through the bank,XAP,Unaccompanied,Repeater,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,low_normal,Cash Street: low,,,,,,
156668,0,Cash loans,F,N,Y,0,450000.0,226908.0,8550.0,148500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.072508,18730,1722,117,2292,Core staff,2.0,Realtor,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,1.0,2.0,5.0,1768216,Cash loans,36651.24,315000.0,332046.0,,315000.0,,,,XNA,Approved,628,Cash through the bank,XAP,,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,365243.0,-598.0,-268.0,-298.0,-295.0,1.0
156671,0,Cash loans,F,N,N,0,157500.0,513000.0,16677.0,513000.0,Unaccompanied,Working,Higher education,Married,Municipal apartment,0.006671,21151,6169,5598,4605,Laborers,2.0,Housing,1.0,0.0,1.0,0.0,1934.0,0.0,0.0,0.0,2.0,0.0,1.0,2715604,Cash loans,11223.765,135000.0,148365.0,,135000.0,,,,XNA,Approved,834,Cash through the bank,XAP,Unaccompanied,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-804.0,-294.0,-504.0,-498.0,1.0
